painting,painting_style,painting_subject,museum,museum_city,museum_country,artist,artist_nationality,artist_style,artist_birth,artist_death
"Snow on the Road, Louveciennes",Impressionism,Winter,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
Snow Weather in Veneux-Nadon,Impressionism,Winter,Musée d'Orsay,Paris,France,Alfred Sisley,French,Impressionist,1839,1899
Street Eugene Moussoir at Moret Winter,Impressionism,Winter,The Metropolitan Museum of Art,New York,USA,Alfred Sisley,French,Impressionist,1839,1899
Street in Moret,Impressionism,\N,The Art Institute of Chicago,Chicago,USA,Alfred Sisley,French,Impressionist,1839,1899
"Street of Princesse, Louveciennes",Impressionism,\N,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
Summer in Moret,Impressionism,Rivers/Lakes,\N,\N,\N,Alfred Sisley,French,Impressionist,1839,1899
The Banks of the Oise,Impressionism,\N,National Gallery of Art,Washington,USA,Alfred Sisley,French,Impressionist,1839,1899
The Banks of the River at Saint-Mammès,Impressionism,Rivers/Lakes,The State Hermitage Museum,2,Russia,Alfred Sisley,French,Impressionist,1839,1899
"The Bark During the Flood, Port Marly",Impressionism,Rivers/Lakes,Musée d'Orsay,Paris,France,Alfred Sisley,French,Impressionist,1839,1899
The Bridge at Saint-Mamme`s,Impressionism,Bridges,Philadelphia Museum of Art,Philadelphia,USA,Alfred Sisley,French,Impressionist,1839,1899
The Bridge at Villeneuve-la-Garenne,Impressionism,Bridges,The Metropolitan Museum of Art,New York,USA,Alfred Sisley,French,Impressionist,1839,1899
The Bridge at Villeneuve-la-Garenne,Impressionism,Rivers/Lakes,The Metropolitan Museum of Art,New York,USA,Alfred Sisley,French,Impressionist,1839,1899
